"University Of Massachusetts, Amherst",Masters,3.91,Accepted
Washington University In St. Louis (WashU/WUSTL),Masters,3.60,Accepted
University Of Florida,Masters,3.67,Rejected
University Of Waterloo,Masters,3.66,Accepted
University Of Montreal,Masters,3.50,Accepted
University Of Virginia,Masters,3.00,Accepted
University Of Waterloo,Masters,3.66,Rejected
University Of Waterloo,Masters,3.90,Rejected
Princeton University,PhD,3.50,Rejected
University Of Toronto,PhD,3.60,Accepted
New York University,Masters,3.49,Accepted
Columbia University,Masters,4.00,Rejected
Missouri University Of Science &amp; Technology,PhD,3.50,Accepted
Columbia University (Fu Foundation),Masters,3.59,Wait listed
Columbia University,Masters,3.94,Wait listed
University Of British Columbia,Masters,3.82,Accepted
Ã‰cole Polytechnique FÃ©dÃ©rale De Lausanne â€ EPFL,Masters,3.82,Accepted
ETH Zurich - Swiss Federal Institute Of Technology,Masters,3.84,Accepted
ETH Zurich - Swiss Federal Institute Of Technology,Masters,3.92,Accepted
University Of Southern California,Masters,3.12,Accepted
University Of Southern California,Masters,3.40,Accepted
EPFL,Masters,3.96,Accepted
ETH Zurich - Swiss Federal Institute Of Technology,Masters,3.90,Accepted
National University Of Singapore,Masters,3.70,Rejected
Santa Clara University,Masters,3.60,Accepted
Columbia University,Masters,3.69,Accepted
Virginia Tech,Masters,3.58,Accepted
University Of Maryland,Masters,3.58,Rejected
University Of Southern California,Masters,3.58,Accepted
University Of Southern California,Masters,3.64,Accepted
University Of Southern California,Masters,3.90,Accepted
University Of Southern California,Masters,3.72,Accepted
University Of Southern California,Masters,3.75,Accepted
University Of Southern California,Masters,3.80,Accepted
University Of Southern California,Masters,3.80,Accepted
University Of Southern California,Masters,3.80,Rejected
University Of Southern California,Masters,3.63,Accepted
University Of Southern California,Masters,3.75,Accepted
University Of Cincinnati,Masters,3.10,Rejected
University Of Texas At Arlington,Masters,3.10,Accepted
Stevens Institute Of Technology,Masters,3.10,Accepted
New Jersey Institute Of Technology,Masters,3.10,Accepted
Illinois Institute Of Technology,Masters,3.10,Accepted
University Of Maryland Baltimore,Masters,3.10,Accepted
Washington State University,Masters,3.10,Rejected
University Of Houston,Masters,3.10,Accepted
University Of Southern California,Masters,3.18,Accepted
Simon Fraser University,Masters,3.79,Rejected
University Of Southern California,Masters,3.30,Wait listed
Iowa State University,PhD,3.89,Accepted
University Of British Columbia,Masters,3.82,Rejected
Simon Fraser University,Masters,4.00,Rejected
University Of Southern California,Masters,3.60,Accepted
"University Of Nevada, Reno",PhD,3.31,Accepted
Purdue University,Masters,3.49,Rejected
New York University Tandon,PhD,3.71,Rejected
University Of Sou,Masters,3.52,Wait listed
University Of Southern California,Masters,3.64,Wait listed
University Of Southern California,Masters,3.68,Wait listed
University Of Southern California,Masters,3.64,Wait listed
University Of Southern California,Masters,3.33,Wait listed
University Of Southern California,Masters,3.85,Wait listed
University Of Texas At Austin,Masters,3.15,Accepted
University Of Texas At Arlington,Masters,2.80,Accepted
University Of Texas At Austin,Masters,3.45,Accepted
Columbia University,Masters,3.80,Rejected
Columbia University,Masters,3.70,Rejected
Columbia University,Masters,3.49,Rejected
University Of Southern California,Masters,3.80,Wait listed
City University Of New York (CUNY),PhD,2.91,Accepted
University Of Southern California,Masters,3.53,Wait listed
Cornell Tech,Masters,3.07,Accepted
University Of Pennsylvania,Masters,3.94,Wait listed
Northwestern University,Masters,3.80,Accepted
"University Of California, Berkeley",Masters,3.70,Rejected
"University Of California, Berkeley",Masters,3.78,Rejected
University Of Houston,PhD,3.40,Accepted
Brock University,Masters,3.60,Rejected
University Of Western Ontario,Masters,3.60,Rejected
University Of Western Ontario,Masters,3.80,Rejected
University Of Southern California,Masters,3.52,Wait listed
University Of Southern California,Masters,3.50,Accepted
University Of Southern California,Masters,3.52,Accepted
University Of Pennsylvania,Masters,3.33,Rejected
"California State University, Los Angeles",Masters,3.70,Accepted
"University Of Illinois, Chicago (UIC)",Masters,3.39,Accepted
New York University,PhD,3.81,Accepted
University Of Southern California,Masters,3.50,Rejected
University Of Southern California,Masters,3.73,Rejected
Columbia University,Masters,3.96,Accepted
University Of Connecticut,PhD,3.52,Wait listed
University Of Edinburgh,Masters,3.82,Accepted
Columbia University,Masters,3.30,Accepted
Columbia University,Masters,3.81,Accepted
Duke University,Masters,3.76,Rejected
York University,Masters,3.41,Accepted
University Of Southern California,Masters,3.70,Rejected
McGill University,Masters,3.82,Rejected
University Of Southern California,Masters,3.38,Accepted
McGill University,Masters,3.70,Rejected
McGill University,Masters,4.00,Rejected
McGill University,Masters,3.73,Rejected
Penn State (PSU) University Park,Masters,3.85,Accepted
McGill University,Masters,3.67,Rejected
McGill University,Masters,4.00,Rejected
McGill,Masters,3.36,Rejected
University Of British Columbia,Masters,3.75,Rejected
McGill University,Masters,3.75,Rejected
McGill University,Masters,3.64,Rejected
McGill University,Masters,3.80,Rejected
McGill University,Masters,3.60,Rejected
McGill University,Masters,3.82,Rejected
McGill University,Masters,2.20,Rejected
McGill University,Masters,3.95,Rejected
"University Of Massachusetts, Amherst",Masters,3.82,Accepted
"University Of California, Santa Barbara",PhD,3.70,Rejected
University Of Maryland,Masters,3.73,Rejected
New York University,PhD,3.95,Rejected
University Of Edinburgh,PhD,3.10,Accepted
New York University (NYU) - Courant,PhD,3.91,Rejected
Illinois Institute Of Technology,Masters,3.77,Accepted
University Of British Columbia,Masters,3.63,Rejected
SUNY Stony Brook,Masters,3.50,Rejected
North Carolina State University,Masters,3.93,Accepted
University Of British Columbia,Masters,3.95,Rejected
"University Of California, Santa Barbara",Masters,3.75,Rejected
University Of British Columbia,Masters,3.78,Rejected
University Of Southern California,Masters,3.54,Accepted
University Of Southern California,Masters,3.56,Accepted
University Of Southern California,Masters,3.54,Accepted
"University Of Illinois, Chicago (UIC)",Masters,3.70,Rejected
University Of Alberta,Masters,3.70,Rejected
Carleton University,Masters,3.78,Rejected
University Of Cambridge,PhD,4.00,Accepted
University Of Victoria,Masters,3.50,Rejected
Georgia Institute Of Technology,PhD,3.97,Wait listed
University Of British Columbia,Masters,3.12,Wait listed
Cornell University,Masters,3.49,Rejected
University Of Rochester,PhD,3.55,Rejected
University Of Amsterdam,Masters,3.30,Accepted
University Of Southern California,Masters,3.93,Accepted
Penn State (Pennsylvania State University),Masters,3.76,Accepted
University Of Regina,Masters,3.60,Accepted
University Of Waterloo,Masters,3.96,Rejected
University Of Waterloo,Masters,3.60,Accepted
University Of Southern California,Masters,3.49,Rejected
Johns Hopkins University,Masters,3.60,Rejected
Penn State (Pennsylvania State University),Masters,3.60,Accepted
NYU Tandon,PhD,3.80,Accepted
"University Of California, Santa Barbara",PhD,4.00,Accepted
"University Of California, San Diego",Masters,3.83,Accepted
Northwestern University,PhD,3.40,Rejected
NYU Courant,Masters,3.82,Rejected
"University Of California, San Diego",Masters,3.70,Accepted
University Of British Columbia,Masters,3.70,Rejected
University Of Minnesota,Masters,3.87,Accepted
University Of British Columbia,Masters,3.80,Rejected
Carleton University,Masters,3.45,Wait listed
University Of Waterloo,Masters,3.86,Rejected
UNC Charlotte,Masters,3.70,Rejected
Rice University,PhD,4.00,Rejected
University Of British Columbia,Masters,3.64,Rejected
University Of Regina,Masters,3.26,Rejected
"University Of California, San Diego",Masters,4.00,Rejected
Carleton University,Masters,3.40,Rejected
University Of Alberta,PhD,3.90,Rejected
Virginia Tech,Masters,3.86,Accepted
University Of British Columbia,PhD,3.83,Accepted
University Of British Columbia,Masters,3.90,Accepted
New York University,Masters,3.61,Rejected
New York University,Masters,3.60,Rejected
New York University,Masters,3.49,Rejected
University Of Ottawa,Masters,3.40,Rejected
University Of Maryland - Max Planck Institute,PhD,3.95,Rejected
Texas A&amp;M University - College Station (TAMU),Masters,3.60,Accepted
New York University,Masters,3.70,Accepted
"University Of Massachusetts, Amherst",Masters,3.87,Accepted
Texas A&amp;M University - College Station (TAMU),Masters,3.70,Rejected
Stfx University,Masters,3.60,Rejected
Brock University,Masters,3.60,Wait listed
Texas A&amp;M University - College Station (TAMU),Masters,3.70,Rejected
"University Of California, Irvine",Masters,3.60,Rejected
"University Of California, Irvine",Masters,3.49,Rejected
New York University,Masters,3.70,Accepted
Northwestern University,Masters,3.76,Accepted
"University Of California, Davis",Masters,3.85,Accepted
Georgia Institute Of Technology,Masters,3.70,Accepted
University Of Toronto,Masters,3.22,Rejected
University Of Utah,Masters,2.97,Rejected
Columbia University (Fu Foundation),PhD,3.90,Accepted
New York University,PhD,3.69,Accepted
University Of Utah,PhD,3.84,Accepted
UC San Diego (UCSD),Masters,3.70,Rejected
University Of Helsinki,Masters,2.84,Accepted
"University Of California, San Diego",Masters,4.00,Rejected
UC San Diego (UCSD),Masters,3.80,Rejected
"University Of California, San Diego",PhD,3.69,Accepted
"University Of California, San Diego",Masters,3.77,Rejected
New York University,PhD,3.69,Accepted
UC San Diego (UCSD),Masters,3.70,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.70,Rejected
Georgia Institute Of Technology,Masters,3.70,Rejected
"University Of California, San Diego",Masters,3.05,Rejected
"University Of California, San Diego",Masters,3.46,Rejected
"University Of California, San Diego",Masters,3.49,Rejected
UC San Diego (UCSD),Masters,3.40,Rejected
New York University,PhD,3.69,Accepted
University Of Southern California,Masters,3.60,Wait listed
Columbia University,Masters,3.77,Accepted
Georgia Institute Of Technology,Masters,4.00,Accepted
Cornell (Ithaca),Masters,3.70,Rejected
"University Of California, San Diego",Masters,3.85,Accepted
Cornell University,Masters,3.80,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.22,Rejected
Cornell University,Masters,3.78,Rejected
Cornell (Ithaca),Masters,3.61,Rejected
Cornell University,Masters,3.76,Rejected
University Of Melbourne,PhD,3.68,Accepted
National University Of Singapore,PhD,3.67,Rejected
"University Of California, Los Angeles",Masters,4.00,Accepted
"University Of California, Los Angeles (UCLA)",Masters,3.76,Rejected
Georgia Institute Of Technology,Masters,3.97,Accepted
KTH Royal Institute Of Technology,Masters,3.60,Wait listed
"University Of California, Los Angeles (UCLA)",Masters,3.64,Rejected
Georgia Institute Of Technology,Masters,4.00,Rejected
"University Of California, Los Angeles",Masters,3.80,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.90,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.86,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.85,Rejected
Georgia Institute Of Technology,Masters,3.78,Accepted
"University Of California, Los Angeles (UCLA)",Masters,3.78,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.73,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.82,Rejected
"University Of California, Los Angeles",Masters,3.91,Rejected
University Of Wisconsin-Madison,Masters,3.49,Rejected
University Of Wisconsin-Madison,Masters,3.50,Rejected
Columbia University,PhD,3.70,Rejected
Cornell University,Masters,3.90,Rejected
Brown University,Masters,3.50,Accepted
Western University,Masters,3.16,Rejected
Georgia Institute Of Technology,Masters,3.78,Accepted
Georgia Institute Of Technology,Masters,3.20,Accepted
Georgia Institute Of Technology,Masters,3.71,Accepted
Georgia Institute Of Technology,Masters,3.40,Accepted
Georgia Institute Of Technology,Masters,3.40,Accepted
South Dakota State University,Masters,3.55,Accepted
Brown University,Masters,3.70,Accepted
Brown University,Masters,3.76,Rejected
Georgia Institute Of Technology,Masters,3.83,Accepted
Georgia Institute Of Technology,Masters,3.60,Accepted
University Of Michigan (Ann Arbor),Masters,4.00,Accepted
"California State University, Fullerton",Masters,3.70,Accepted
UNC Chapel Hill,Masters,3.02,Rejected
University Of North Carolina Chapel Hill (UNC),Masters,3.70,Rejected
UNC Chapel Hill,PhD,3.95,Rejected
UNC Chapel Hill,Masters,3.50,Rejected
Georgia Institute Of Technology,Masters,3.60,Rejected
SUNY Stony Brook,Masters,3.69,Accepted
University Of Texas At San Antonio,PhD,3.51,Accepted
"University Of California, Los Angeles (UCLA)",PhD,3.97,Rejected
University Of Texas At Dallas,Masters,3.85,Accepted
Kutztown University,Masters,3.20,Accepted
"University Of California, Davis",Masters,3.68,Accepted
Georgia Institute Of Technology,Masters,3.60,Accepted
"University Of California, San Diego",PhD,3.92,Rejected
Georgia Institute Of Technology,Masters,3.70,Rejected
Georgia Institute Of Technology,Masters,3.36,Rejected
Georgia Institute Of Technology,Masters,3.93,Accepted
Georgia Institute Of Technology,Masters,3.50,Rejected
Georgia Institute Of Technology,Masters,3.92,Accepted
University Of Pennsylvania,Masters,3.82,Rejected
University Of Notre Dame,PhD,3.87,Rejected
Georgia Institute Of Technology,Masters,3.70,Rejected
Georgia Institute Of Technology,Masters,3.88,Rejected
Georgia Institute Of Technology,Masters,3.85,Rejected
Georgia Institute Of Technology,Masters,3.93,Rejected
Georgia Institute Of Technology,Masters,4.00,Accepted
Georgia Institute Of Technology,Masters,3.95,Rejected
Georgia Institute Of Technology,Masters,3.45,Accepted
Georgia Institute Of Technology,Masters,3.80,Rejected
Georgia Institute Of Technology,Masters,3.70,Rejected
"University Of Massachusetts, Amherst",Masters,3.69,Rejected
New York University,Masters,3.70,Wait listed
Brown University,Masters,2.90,Accepted
UNC Chapel Hill,PhD,3.95,Wait listed
University Of Alberta,PhD,3.45,Rejected
UC San Diego (UCSD),Masters,3.50,Rejected
Georgia Institute Of Technology,Masters,3.30,Accepted
"University Of California, Irvine",Masters,3.70,Rejected
"University Of California, Irvine",Masters,4.00,Rejected
"University Of California, Irvine",Masters,3.60,Rejected
Boston University,Masters,3.14,Accepted
Georgia Institute Of Technology,Masters,3.50,Accepted
UC San Diego (UCSD),Masters,3.78,Accepted
"University Of California, Irvine",Masters,3.80,Rejected
University Of Michigan (Ann Arbor),PhD,4.00,Rejected
University Of Michigan (Ann Arbor),PhD,3.95,Rejected
"University Of California, Irvine",Masters,3.75,Rejected
Cornell Tech,Masters,3.99,Accepted
"University Of California, Irvine",Masters,3.30,Rejected
"University Of Massachusetts, Amherst",PhD,3.93,Wait listed
"University Of California, Irvine",Masters,3.93,Rejected
"University Of California, Irvine",Masters,3.90,Rejected
"University Of California, Irvine",Masters,3.85,Rejected
University Of Alberta,Masters,3.85,Wait listed
"University Of California, Irvine",Masters,3.86,Rejected
"University Of California, Irvine",Masters,3.70,Rejected
Columbia University (Fu Foundation),Masters,3.84,Wait listed
UC San Diego,Masters,4.00,Accepted
University Of Pennsylvania,PhD,3.63,Accepted
UC San Diego (UCSD),Masters,3.91,Accepted
Cornell Tech,Masters,3.67,Accepted
University Of Southern California,Masters,3.78,Accepted
University Of Southern California,Masters,3.74,Accepted
University Of Pennsylvania,PhD,3.20,Rejected
University Of Southern California,Masters,3.72,Accepted
"University Of Massachusetts, Amherst",PhD,3.93,Wait listed
"University Of California, San Diego",Masters,3.60,Accepted
University Of Virginia,Masters,3.84,Rejected
UC San Diego,Masters,3.95,Accepted
Brown University,PhD,4.00,Rejected
University Of Pennsylvania,PhD,4.00,Rejected
Georgia Institute Of Technology,Masters,3.50,Wait listed
"University Of California, Berkeley",Masters,4.00,Accepted
University Of Alberta,Masters,3.60,Rejected
UC San Diego (UCSD),Masters,3.60,Rejected
UC San Diego,Masters,3.83,Accepted
Georgia Institute Of Technology,Masters,3.25,Accepted
University Of South Florida,PhD,3.10,Rejected
University Of Western Ontario,Masters,3.70,Accepted
Georgia Institute Of Technology,Masters,3.45,Accepted
UC San Diego (UCSD),Masters,3.80,Accepted
UC San Diego (UCSD),Masters,3.95,Accepted
Georgia Institute Of Technology,Masters,3.49,Accepted
Georgia Institute Of Technology,Masters,3.60,Accepted
University Of British Columbiash,Masters,3.23,Rejected
Simon Fraser University,Masters,3.22,Accepted
New York University (NYU) - Tandon,Masters,2.90,Accepted
Johns Hopkins University,Masters,3.82,Rejected
DOE CSGF,PhD,3.81,Accepted
University Of Alberta,Masters,3.06,Rejected
University Of Alberta,Masters,3.82,Rejected
University Of Minnesota,Masters,3.70,Accepted
Johns Hopkins University,Masters,3.61,Rejected
Johns Hopkins University,Masters,3.01,Rejected
Johns Hopkins University,Masters,3.70,Rejected
UC San Diego (UCSD),Masters,3.47,Accepted
"University Of California, Davis",Masters,3.40,Accepted
UC San Diego (UCSD),Masters,3.20,Rejected
University Of Alberta,Masters,3.70,Rejected
University Of Texas At Austin,Masters,3.98,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.92,Accepted
University Of Texas At Austin,Masters,3.82,Accepted
University Of Illinois,Masters,3.70,Accepted
University Of Sheffield,Masters,3.46,Accepted
University Of Texas At Austin,Masters,3.82,Rejected
Duke University,PhD,3.70,Rejected
University Of Texas At Austin,Masters,3.90,Rejected
University Of Texas At Austin,Masters,3.60,Rejected
University Of Texas At Austin,Masters,3.70,Rejected
University Of Illinois At Urbana-Champaign,Masters,4.00,Accepted
University Of Texas At Austin,Masters,3.85,Rejected
"University Of California, Davis",Masters,4.00,Accepted
University Of Texas At Austin,Masters,4.00,Rejected
University Of Alberta,Masters,3.75,Rejected
Duke University,Masters,3.76,Wait listed
University Of Texas At Austin,Masters,3.80,Rejected
Duke University,Masters,3.01,Rejected
University Of Texas At Austin,Masters,3.10,Rejected
"University Of California, San Diego",Masters,3.90,Accepted
University Of Texas At Austin,Masters,3.90,Accepted
George Washington (GW),PhD,2.25,Rejected
New York University,PhD,3.90,Wait listed
Georgia Institute Of Technology,Masters,3.90,Accepted
Penn State (PSU) University Park,Masters,3.60,Accepted
Ohio State University,Masters,3.70,Accepted
Ohio State University,Masters,3.40,Accepted
University Of Alberta,Masters,3.60,Wait listed
University Of Manitoba,Masters,3.26,Rejected
University Of Alberta,Masters,3.26,Rejected
University Of Alberta,Masters,3.70,Rejected
Cornell Tech,Masters,3.67,Interview
Georgia Institute Of Technology,Masters,3.77,Accepted
University Of Alberta,Masters,3.86,Rejected
Tufts University,PhD,2.97,Rejected
University Of Illinois At Urbana-Champaign (UIUC),Masters,3.80,Accepted
University Of Alberta,Masters,3.50,Rejected
Brown University,Masters,3.70,Accepted
"University Of Illinois, Chicago (UIC)",Masters,3.60,Accepted
University Of Alberta,Masters,3.67,Rejected
"University Of Illinois, Chicago (UIC)",Masters,3.55,Accepted
University Of Waterloo,Masters,3.66,Rejected
University Of Illinois At Urbana-Champaign (UIUC),Masters,3.78,Accepted
University Of Texas At Dallas,Masters,3.60,Rejected
Bishops University,Masters,3.24,Accepted
"University Of California, Irvine",PhD,3.60,Accepted
Northwestern University,PhD,3.30,Rejected
Columbia University,Masters,3.70,Wait listed
University Of Virginia,Masters,3.70,Wait listed
University Of Alberta,Masters,3.62,Rejected
University Of Alberta,Masters,3.30,Rejected
University Of Alberta,Masters,3.64,Rejected
University Of Alberta,Masters,3.70,Rejected
University Of Alberta,Masters,3.55,Rejected
University Of Alberta,Masters,3.79,Rejected
Columbia University,Masters,3.90,Accepted
University Of Oregon,Masters,3.88,Accepted
Brown University,Masters,3.80,Rejected
University Of Oxford,PhD,3.79,Accepted
Georgetown University,Masters,3.50,Accepted
University Of Oregon,Masters,2.70,Accepted
Oregon State University,Masters,2.70,Accepted
Columbia University,Masters,3.80,Accepted
University Of Texas At Dallas,Masters,3.85,Accepted
UC Davis,Masters,3.81,Accepted
"University Of California, Davis",Masters,3.45,Accepted
"California State University, Fullerton",Masters,3.70,Accepted
New York University Tandon,Masters,3.37,Wait listed
Johns Hopkins University,PhD,3.95,Rejected
Northwestern University,Masters,3.81,Rejected
EPFL,Masters,4.00,Rejected
"University Of Massachusetts, Amherst",Masters,3.93,Rejected
"University Of California, San Diego",PhD,3.96,Accepted
University Of Arizona,Masters,2.97,Rejected
"University Of Massachusetts, Amherst",PhD,3.93,Wait listed
Texas A&amp;M University - College Station (TAMU),PhD,2.70,Accepted
UC Santa Cruz (UCSC),Masters,3.90,Accepted
Sapienza University Of Rome,Masters,3.60,Accepted
University Of Rochester,PhD,3.60,Rejected
University Of Southern California,Masters,3.83,Accepted
UC Santa Cruz (UCSC),Masters,3.97,Accepted
"University Of California, Los Angeles (UCLA)",Masters,3.97,Accepted
UC Santa Barbara (UCSB),Masters,3.97,Accepted
University Of Chicago,PhD,3.13,Rejected
Ã‰cole Polytechnique FÃ©dÃ©rale De Lausanne,Masters,3.83,Rejected
EPFL,Masters,3.60,Accepted
EPFL,Masters,3.85,Wait listed
University Of Rochester,PhD,3.96,Wait listed
EPFL,Masters,3.85,Accepted
University Of Waterloo,Masters,3.29,Rejected
EPFL,Masters,3.92,Accepted
Cornell University,Masters,3.44,Rejected
Stanford University,Masters,3.44,Rejected
Carnegie Mellon University,Masters,3.44,Accepted
University Of Waterloo,Masters,3.81,Accepted
"University Of Massachusetts, Amherst",Masters,3.70,Rejected
"University Of Massachusetts, Amherst",Masters,3.49,Rejected
Wright State University,Masters,3.17,Accepted
"University Of California, San Diego",Masters,3.45,Wait listed
San Jose State University (SJSU),Masters,3.49,Accepted
University Of Michigan (Ann Arbor),Masters,3.85,Wait listed
"University Of Massachusetts, Amherst",Masters,3.91,Rejected
Johns Hopkins University,PhD,3.92,Rejected
Johns Hopkins University,PhD,3.73,Rejected
Cornell Tech,Masters,3.42,Accepted
University Of Rochester,Masters,3.60,Rejected
University Of Maine,PhD,3.71,Rejected
University Of Waterloo,Masters,3.10,Rejected
Cornell University,Masters,3.14,Accepted
Stanford University,Masters,3.75,Rejected
California Institute Of Technology,PhD,3.78,Rejected
University Of Waterloo,Masters,4.00,Accepted
Northeastern University,Masters,3.14,Accepted
UC Santa Cruz,Masters,3.14,Accepted
University Of Texas At Dallas,Masters,3.37,Accepted
"University Of California, Los Angeles (UCLA)",Masters,3.80,Rejected
"University Of California, Los Angeles (UCLA)",Masters,3.80,Accepted
Johns Hopkins University,Masters,3.68,Accepted
Johns Hopkins University,Masters,3.90,Accepted
California Institute Of Technology,PhD,3.86,Rejected
Aalto University,Masters,2.84,Rejected
Cornell University,Masters,3.33,Accepted
University Of Waterloo,Masters,3.50,Rejected
Johns Hopkins University,Masters,3.77,Accepted
University Of Waterloo,Masters,4.00,Accepted
Columbia University,Masters,3.82,Accepted
Penn State University,PhD,3.13,Accepted
University Of Virginia,Masters,3.80,Accepted
University Of Virginia,Masters,3.70,Accepted
Johns Hopkins University,Masters,3.77,Accepted
"University Of Illinois, Chicago (UIC)",Masters,3.39,Accepted
"University Of California, Irvine",Masters,3.40,Accepted
University Of Waterloo,Masters,3.40,Rejected
Stanford University,Masters,3.82,Rejected
"University Of Illinois, Chicago (UIC)",Masters,3.28,Accepted
"University Of Illinois, Chicago (UIC)",Masters,3.74,Accepted
"University Of Massachusetts, Amherst",PhD,3.93,Wait listed
"University Of Massachusetts, Amherst",Masters,3.90,Rejected
"University Of Massachusetts, Amherst",Masters,3.90,Wait listed
University Of Texas At Dallas,Masters,3.28,Accepted
California Polytechnic State University,Masters,3.37,Rejected
Stanford University,Masters,3.70,Rejected
Northeastern University,Masters,3.37,Rejected
Stanford University,Masters,3.96,Rejected
Stanford University,Masters,3.92,Rejected
Stanford University,Masters,3.84,Rejected
Stanford University,Masters,3.87,Rejected
Stanford University,Masters,3.71,Rejected
"University Of Massachusetts, Amherst",Masters,3.82,Wait listed
Stanford University,Masters,3.82,Rejected
Stanford University,Masters,3.80,Rejected
Stanford University,Masters,3.90,Rejected
Stanford University,Masters,3.96,Rejected
University Of Illinois Urbana Champaign (UIUC),PhD,3.90,Accepted
"University Of Massachusetts, Amherst",Masters,3.50,Rejected
"University Of Massachusetts, Amherst",Masters,3.50,Rejected
Stanford University,Masters,3.78,Accepted
Stanford University,Masters,3.81,Accepted
"University Of Massachusetts, Amherst",Masters,3.88,Rejected
"University Of Massachusetts, Amherst",Masters,3.45,Wait listed
Stanford University,Masters,4.00,Accepted
Stanford University,Masters,3.98,Accepted
University Of Arizona,Masters,3.86,Rejected
Stanford University,Masters,4.00,Accepted
University Of Illinois,PhD,3.34,Rejected
Portland State University,PhD,3.34,Accepted
Stanford University,Masters,4.00,Accepted
Stanford University,Masters,3.99,Accepted
Cornell University,Masters,3.82,Rejected
Stanford University,Masters,3.81,Accepted
Stanford Universityord,Masters,3.80,Accepted
University Of Texas At Austin,Masters,4.00,Accepted
Stanford University,Masters,4.00,Accepted
University Of Texas At Austin,Masters,3.70,Rejected
Stanford University,Masters,3.80,Accepted
University Of Texas At Austin,Masters,3.60,Accepted
University Of Texas At Austin,Masters,3.15,Accepted
Cornell University,Masters,3.60,Rejected
Cornell University,Masters,3.60,Interview
University Of Texas At Austin,Masters,3.69,Accepted
University Of Texas At Austin,Masters,3.98,Accepted
Cornell Tech,Masters,3.75,Rejected
SUNY Stony Brook,Masters,3.60,Rejected
SUNY Stony Brook,Masters,3.21,Rejected
Cornell University,Masters,3.70,Rejected
New York University,Masters,3.01,Wait listed
Northeastern University,Masters,3.50,Rejected
Northeastern University,Masters,3.86,Accepted
Columbia University (Fu Foundation),Masters,3.92,Accepted
Carnegie Mellon University,Masters,3.96,Accepted
Massachusetts Institute Of Technology (MIT),PhD,3.85,Rejected
University Of Illinois Urbana Champagne (UIUC),Masters,4.00,Rejected
"University Of Massachusetts, Amherst",Masters,3.70,Accepted
University Of South California,Masters,3.82,Wait listed
Rice University,PhD,3.10,Rejected
University Of Delaware,PhD,3.80,Accepted
Columbia University,Masters,3.82,Accepted
Johns Hopkins University,Masters,3.90,Accepted
University Of Southern California,PhD,3.96,Accepted
University Of Manitoba,Masters,3.21,Rejected
Brown University,Masters,3.62,Interview
"University Of Massachusetts, Amherst",Masters,3.96,Accepted
Massachusetts Institute Of Technology (MIT),PhD,4.00,Rejected
Massachusetts Institute Of Technology (MIT),PhD,3.89,Rejected
Massachusetts Institute Of Technology (MIT),PhD,3.71,Rejected
